x,y,topic_label_clean,title,media_name,phase,month,topic
-3.4452827,1.5047042,said_angeles_los_los angeles,2M California home spared from wildfires is destroyed by landslide,1010wcsi.com,active_fire,2025-01,11
-3.661561,9.485218,Outlier / mixed,Freeway lights out? Chances are that’s because of thieves,whittierdailynews.com,active_fire,2025-01,-1
-3.6582277,9.511846,Outlier / mixed,Children's Lit Community Hosts Fundraisers and Book Drives for L.A. Wildfire Relief,publishersweekly.com,active_fire,2025-01,-1
-3.6624827,9.4888525,Outlier / mixed,Moving moment fireman and wife break down at finding wedding ring in rubble of their wildfire-destroyed home,nypost.com,active_fire,2025-01,-1
0.1947783,4.962666,said_angeles_los_los angeles,WATCH: Timeline: How the deadly California wildfires unfolded,kxly920.com,active_fire,2025-01,11
-7.2675343,0.2655596,Outlier / mixed,"One Week After the Fires, It’s All Ashes in Altadena",thewrap.com,active_fire,2025-01,-1
-3.6574237,9.472709,Outlier / mixed,"Taylor Swift Donates to LA Fire Relief Fund, Calls It 'Heartbreaking'",comingsoon.net,active_fire,2025-01,-1
-7.26652,0.25936747,Outlier / mixed,"Friday Sermon: Los Angeles wildfires: A great message to the world, By Murtadha Gusau",premiumtimesng.com,active_fire,2025-01,-1
-3.6628983,9.489586,Outlier / mixed,Los Angeles wildfires expose divide as private firefighters shield wealthy enclaves,malaymail.com,active_fire,2025-01,-1
-3.6568737,9.472033,Outlier / mixed,"'This is so disgusting': Joe Rogan unloads on Gavin Newsom for 'creepy' behavior in front of wildfire wreckage * WorldNetDaily * by Mariane Angela, Daily Caller News Foundation",wnd.com,active_fire,2025-01,-1
-7.268487,0.2633412,Outlier / mixed,"L.A. wildfires: Winds ease, but authorities warn of renewed danger next week â NaturalNews.com",naturalnews.com,active_fire,2025-01,-1
-3.658901,9.473458,Outlier / mixed,What Caused the L.A. Wildfires? How Investigators Will Find Out,scientificamerican.com,active_fire,2025-01,-1
2.7160935,1.9089104,said_angeles_los_los angeles,Postcard From the Edge: L.A. in the Line of Fire,hollywoodreporter.com,active_fire,2025-01,11
0.16724654,-0.6444622,said_angeles_los_los angeles,$2M California home spared from wildfires is destroyed by landslide,foxnews.com,active_fire,2025-01,11
4.328062,3.9741437,said_angeles_los_los angeles,What We Saved in the Fires,hollywoodreporter.com,active_fire,2025-01,11
-3.6654837,9.493655,Outlier / mixed,"Heidi Stevens: Yes, 2025 is off to a heartbreaking start. And we can help heal it",chicagotribune.com,active_fire,2025-01,-1
-3.6652765,9.493986,Outlier / mixed,54-Year-Old Woman Missing in Eaton Fire,mynewsla.com,active_fire,2025-01,-1
-7.2779922,0.24878602,Outlier / mixed,Senior Altadena Woman with Defibrillator Implant Reported Missing,mynewsla.com,active_fire,2025-01,-1
-7.2689743,0.26202062,Outlier / mixed,81-Year-Old Altadena Man Reported Missing,mynewsla.com,active_fire,2025-01,-1
-3.6628356,9.489928,Outlier / mixed,17 Confirmed Dead in Eaton Fire,mynewsla.com,active_fire,2025-01,-1
-3.482081,1.4280585,said_angeles_los_los angeles,Fact Check: Clip of Wyoming fire ‘tornados’ shared as scene from 2025 LA wildfires,reuters.com,active_fire,2025-01,11
5.486976,3.1773543,said_angeles_los_los angeles,Tennis Legend lost her trophies while evacuating during LA fires,indianexpress.com,active_fire,2025-01,11
-3.6663415,9.49281,Outlier / mixed,"Palisades Inferno: Death, Destruction, and Celebrity Evacuations",publishedreporter.com,active_fire,2025-01,-1
-7.269005,0.26203838,Outlier / mixed,Some Los Angeles homes made it through the firestorm. Here's how,npr.org,active_fire,2025-01,-1
-7.2688093,0.26011017,Outlier / mixed,Firefighters continue to battle California fires as death toll rises to 27,live5news.com,active_fire,2025-01,-1
2.3937197,2.5239499,said_angeles_los_los angeles,Orange County fire chief uses milk and beer to save two homes from Eaton Fire,abc7.com,active_fire,2025-01,11
-0.81116605,4.7765718,said_angeles_los_los angeles,The Invisible Danger Of The L.A. Wildfires That Is Being Overlooked,wideopencountry.com,active_fire,2025-01,11
0.6313233,-4.5077624,edison_utility_eaton_lines,Pasadena Unified School teachers face challenges during Eaton Fire recovery efforts,abc7.com,active_fire,2025-01,2
-7.2687554,0.26213974,Outlier / mixed,Faith Refined by Fire in Los Angeles,ncregister.com,active_fire,2025-01,-1
-3.4525354,1.5010017,said_angeles_los_los angeles,L.A. County Land-Grab Fears Ignite: “They’re Going to Turn Altadena Into One Big Apartment Complex”,discernreport.com,active_fire,2025-01,11
-7.267081,0.2636196,Outlier / mixed,The Terrifying Ride of Copter 17,overpassesforamerica.com,active_fire,2025-01,-1
-0.8459693,3.3738484,said_angeles_los_los angeles,"Jefferies Financial Group Inc.: Jefferies Clients, Shareholders and Employees Contribute $10 Million to Charities Supporting Los Angeles Wildfire Relief",finanznachrichten.de,active_fire,2025-01,11
3.2123091,-0.50208205,said_angeles_los_los angeles,Locksmith's generosity plays a key role for car owners returning to Eaton Fire neighborhoods,nbcdfw.com,active_fire,2025-01,11
2.6701026,2.4460814,said_angeles_los_los angeles,California home burned in Eaton Fire days after being fully paid off,nbcdfw.com,active_fire,2025-01,11
0.15178525,6.028936,said_angeles_los_los angeles,Sheriff's deputy loses Altadena home while helping with Eaton Fire,nbcdfw.com,active_fire,2025-01,11
12.759707,5.5571237,Outlier / mixed,California Fire Chief Saves Two Homes Using Milk and Beer After Finding No Water in Hose,americafirstreport.com,active_fire,2025-01,-1
-0.4006364,9.517919,Outlier / mixed,The destruction of Altadena reverberates across Black Los Angeles,courant.com,active_fire,2025-01,-1
-1.8378297,0.21478401,said_angeles_los_los angeles,The L.A. fires should be studied. Here’s why,fastcompany.com,active_fire,2025-01,11
-0.995157,5.039682,said_angeles_los_los angeles,Keleigh Teller Shares Sweet Note from Flight Attendant After Loss of Los Angeles Home: 'Good Humans',people.com,active_fire,2025-01,11
-10.084016,-0.99906665,Outlier / mixed,"""So much suffering"": Taylor Swift donates to LA fire relief efforts",asiapacificstar.com,active_fire,2025-01,-1
1.9822309,5.335936,said_angeles_los_los angeles,"BlackRock CEO Larry Fink, an LA Native, Weighs In on Wildfire’s Impact on Insurance",observer.com,active_fire,2025-01,11
5.4804487,3.19356,said_angeles_los_los angeles,"FireAid benefit concert will include Lady Gaga, Stevie Nicks, Billie Eilish, Red Hot Chili Peppers and more",whdh.com,active_fire,2025-01,11
1.0727247,-0.74055916,said_angeles_los_los angeles,Los Angeles fire evacuees told no return for at least a week,the-messenger.com,active_fire,2025-01,11
-0.4103442,5.368546,said_angeles_los_los angeles,Watching the Fires from Afar,waitsburgtimes.com,active_fire,2025-01,11
5.142839,3.3373022,said_angeles_los_los angeles,Swift: Destruction caused by fires is 'heartbreaking',rte.ie,active_fire,2025-01,11
1.5358896,1.6210394,said_angeles_los_los angeles,Los Angeles Fire Chief Faces Calls for Resignation,nytimes.com,active_fire,2025-01,11
3.1349297,-0.70308745,said_angeles_los_los angeles,How Los Angeles Dreams Became Kindling,nytimes.com,active_fire,2025-01,11
12.930231,4.3674,Outlier / mixed,"In a Fire’s Ruins, Signs of a Previous Loss Leave a Family With Seeds of Hope",nytimes.com,active_fire,2025-01,-1
-10.084045,-0.999064,Outlier / mixed,"Kate Middleton's hospital visit was a masterclass, unlike Meghan Markle's LA fires disasterclass, Rebecca English discusses in PALACE CONFIDENTIAL",dailymail.co.uk,active_fire,2025-01,-1
1.2694004,7.2008867,said_angeles_los_los angeles,California fire chief uses milk and beer to save 2 homes in last-ditch effort after finding no water in hose,nypost.com,active_fire,2025-01,11
-1.3789018,3.7371535,said_angeles_los_los angeles,L.A. to Logan tales: ‘The world caught on fire’,bostonherald.com,active_fire,2025-01,11
0.48288855,4.2305098,said_angeles_los_los angeles,"Global warming target is a 'delusion', warns climate scientist who fled Los Angeles",bigissue.com,active_fire,2025-01,11
3.916048,-1.3892982,said_angeles_los_los angeles,LA Dodgers Star Shohei Ohtani Announces Donation to Firefighters & More Amid Los Angeles Fires,justjared.com,active_fire,2025-01,11
0.18351464,-4.428482,edison_utility_eaton_lines,I knew Pacific Palisades was prone to fires. Here's how I protected myself.,businessinsider.com,active_fire,2025-01,2
1.7471703,0.8599274,said_angeles_los_los angeles,Miracle or coincidence? Houses spared from Los Angeles wildfires,philstar.com,active_fire,2025-01,11
12.758122,5.5530324,Outlier / mixed,27 killed in Los Angeles wildfires,orissapost.com,active_fire,2025-01,-1
-3.4930713,1.4607369,said_angeles_los_los angeles,'Woke green hydrogen bomb': Historian blasts California leaders for 'nonsensical' wildfire response,foxnews.com,active_fire,2025-01,11
-0.47554207,5.279682,said_angeles_los_los angeles,Quick-thinking fire chief uses milk and beer to save his brother and neighbor's homes from LA inferno,dailymail.co.uk,active_fire,2025-01,11
-10.084153,-0.99915904,Outlier / mixed,Iconic State Farm actor who appears in insurers' ads is mercilessly dragged over LA fires debacle,dailymail.co.uk,active_fire,2025-01,-1
3.419817,-6.025776,rain_debris_areas_storm,Gwyneth Paltrow's Goop donates $2M worth of products to charities assisting victims of LA fires,dailymail.co.uk,active_fire,2025-01,6
-2.0134375,5.0119977,said_angeles_los_los angeles,Woke green hydrogen bomb': Historian blasts California leaders for 'nonsensical' wildfire response,foxwilmington.com,active_fire,2025-01,11
4.208758,0.24366905,said_angeles_los_los angeles,Adam Carolla calls LA fires 'bottoming out' moment that will flip Hollywood politically,foxwilmington.com,active_fire,2025-01,11
1.0138056,5.485153,said_angeles_los_los angeles,"Los Angeles Burned, Now They’re Coming for Karen Bass",sacobserver.com,active_fire,2025-01,11
-8.987904,8.884912,Outlier / mixed,"Benefit 'FireAid' Concert In LA to Feature Stevie Nicks, Joni Mitchell, Lady Gaga and Billie Eilish",sfist.com,active_fire,2025-01,-1
-2.646734,5.584908,said_angeles_los_los angeles,Pasadena home burned in Eaton Fire days after being fully paid off,nbclosangeles.com,active_fire,2025-01,11
2.4600453,3.506107,said_angeles_los_los angeles,Los Angeles’ historic Black community devastated by Eaton Canyon fires,pridepublishinggroup.com,active_fire,2025-01,11
0.0006368959,-4.3310137,edison_utility_eaton_lines,Los Angeles residents might have long wait before return to burned neighborhoods,cleveland.com,active_fire,2025-01,2
2.6027362,1.9152993,said_angeles_los_los angeles,Inmates battling LA wildfires see chance for redemption,enca.com,active_fire,2025-01,11
4.3295174,3.992604,said_angeles_los_los angeles,Clippers Owner Steve Ballmer Donates $15 Million Toward Wildfire Relief In Los Angeles,yardbarker.com,active_fire,2025-01,11
0.18268956,-0.62908083,said_angeles_los_los angeles,Meghan makes surprise visit with special gesture to teens affected by LA fires,mirror.co.uk,active_fire,2025-01,11
-1.9639381,4.970819,said_angeles_los_los angeles,LA fire evacuees told no return for at least a week,rte.ie,active_fire,2025-01,11
-1.9947218,4.9881597,said_angeles_los_los angeles,"Los Angeles Wildfires Leave 25 Dead and Over 12,000 Homes Destroyed, Communities Begin Recovery",nbcpalmsprings.com,active_fire,2025-01,11
0.17460592,1.6729373,said_angeles_los_los angeles,High Points: The go-bag,aspentimes.com,active_fire,2025-01,11
1.8679794,6.300194,said_angeles_los_los angeles,California homeowners unaffected by wildfires could get new insurance bill,newsweek.com,active_fire,2025-01,11
1.5106882,1.6789325,said_angeles_los_los angeles,"Image used to depict Los Angeles fire destruction, unrelated",dubawa.org,active_fire,2025-01,11
4.312287,3.9762533,said_angeles_los_los angeles,Los Angeles evacuees told stay away from home at least another week,unionleader.com,active_fire,2025-01,11
-10.951784,11.926319,Outlier / mixed,82-Year-Old Altadena Woman Reported Missing,mynewsla.com,active_fire,2025-01,-1
-1.2842008,0.21631145,said_angeles_los_los angeles,Valley fire crews playing key role in Southern California firefight,abc30.com,active_fire,2025-01,11
-2.642956,5.5843964,said_angeles_los_los angeles,Rose Bowl worker loses home to Eaton Fire a year after shooting left him paralyzed,abc7news.com,active_fire,2025-01,11
-1.9838599,0.15281248,said_angeles_los_los angeles,Eagles Fans Raise Money For LA Wildfire Relief Ahead Of Divisional Round Game vs Rams,dailysnark.com,active_fire,2025-01,11
1.2993337,10.0332575,Outlier / mixed,A Neighborhood’s Death Foretold,counterpunch.org,active_fire,2025-01,-1
-2.6844232,5.5794516,said_angeles_los_los angeles,"Deputies warned to decontaminate clothes after lead, asbestos found in air near Eaton fire",latimes.com,active_fire,2025-01,11
2.2566311,2.4965515,said_angeles_los_los angeles,Inside L.A.'s desperate battle for water as the Palisades fire exploded,latimes.com,active_fire,2025-01,11
1.2592013,4.9322,said_angeles_los_los angeles,Dist. Atty. Nathan Hochman hires new special prosecutor for police misconduct,latimes.com,active_fire,2025-01,11
1.2644949,7.2028775,said_angeles_los_los angeles,AP News Summary at 1:47 a.m. EST,wvnews.com,active_fire,2025-01,11
0.19154598,-0.61816937,said_angeles_los_los angeles,"Lakers news: Wildfire relief, rescheduled games, LeBron on New Heights",fansided.com,active_fire,2025-01,11
10.641694,11.578868,cbs_news_cbs news_sports,"LA home spared during fires split in half by mudslide, raising new concerns for officals",nypost.com,active_fire,2025-01,1
2.4903836,1.8512499,said_angeles_los_los angeles,"L.A., Orange County D.A.'s Propose Legislation to Make Looting During an Emergency a Felony",kabc.com,active_fire,2025-01,11
1.6788367,10.846729,said_angeles_los_los angeles,"Firefighter, Wife Break Down in Tears After Finding His Wedding Ring in Home Destroyed in Eaton Fire",people.com,active_fire,2025-01,11
12.760072,5.5517325,Outlier / mixed,Los Angeles wildfires: Lessons from the disaster and why Indian homeowners should insure their properties,hindustantimes.com,active_fire,2025-01,-1
10.575252,11.420036,cbs_news_cbs news_sports,Los Angeles evacuees told to stay away from home at least another week,brecorder.com,active_fire,2025-01,1
-2.6661522,5.5604978,said_angeles_los_los angeles,Meghan braves 'disaster tourist' backlash as she's pictured with LA fire victims,gloucestershirelive.co.uk,active_fire,2025-01,11
-2.064454,4.66348,said_angeles_los_los angeles,Taylor Fritz donates $82K Australian Open prize to wildfire relief,wpbf.com,active_fire,2025-01,11
-2.6490195,5.57747,said_angeles_los_los angeles,Man originally from Indiana hauls scores of animals to safety from Los Angeles wildfires,cbsnews.com,active_fire,2025-01,11
2.154914,3.1133604,said_angeles_los_los angeles,BLM Bakersfield hosts Canadian fire crews in orientation efforts before they deploy to SoCal,bakersfield.com,active_fire,2025-01,11
-2.6675553,5.5649004,said_angeles_los_los angeles,Firefighters Making Progress Battling LA's Palisades and Eaton Mega-Fires,legalinsurrection.com,active_fire,2025-01,11
-2.6965156,5.6264753,said_angeles_los_los angeles,California: 27 killed in Los Angeles wildfires,uniindia.com,active_fire,2025-01,11
-2.7038338,5.574672,said_angeles_los_los angeles,‘Devastating’: Wildfire ravages historic Black community in Los Angeles,bahamasspectator.com,active_fire,2025-01,11
6.5069017,0.5026209,Outlier / mixed,‘Why do I deserve this?‘: Man finds his home is the only one in his neighborhood to survive wildfire,foxcarolina.com,active_fire,2025-01,-1
2.438658,8.272146,said_angeles_los_los angeles,Live updates: Evacuations lifted for some Palisades Fire neighborhoods,nbcphiladelphia.com,active_fire,2025-01,11
4.0981216,0.2181601,said_angeles_los_los angeles,"Taylor Swift on ""heartbreaking"" Los Angeles wildfires: ""So much suffering, loss and destruction""",nme.com,active_fire,2025-01,11
-1.6122694,4.726603,said_angeles_los_los angeles,Burnt Homes vs Tanker Trucks: Private Firefighters On Wealth Divide In Los Angeles,ndtv.com,active_fire,2025-01,11
-2.653623,5.5745745,said_angeles_los_los angeles,California fires: LA evacuees told to wait another week,dw.com,active_fire,2025-01,11
2.8862796,-3.3956912,said_angeles_los_los angeles,"Death toll reaches 27 in Palisades, Eaton wildfires",biztoc.com,active_fire,2025-01,11
2.9442353,5.332617,said_angeles_los_los angeles,"Paris Hilton has raised $800,000 for relief efforts in Los Angeles in 72 hours",nzcity.co.nz,active_fire,2025-01,11
6.503582,0.5014078,said_angeles_los_los angeles,L.A. Officials Warn of Compromised Drinking Water in Fire-Ravaged Areas,overpassesforamerica.com,active_fire,2025-01,11
-3.450374,1.5984937,said_angeles_los_los angeles,"More Than a Week After the Fires, Los Angeles Evacuees Remain Stuck in Limbo",overpassesforamerica.com,active_fire,2025-01,11
-2.661157,5.5730596,said_angeles_los_los angeles,From Helping Others to Seeking Help: A Social Worker’s Fight to Rebuild After Wildfire,newyorkbeacon.com,active_fire,2025-01,11
-2.690902,5.6004786,said_angeles_los_los angeles,LA authorities searching for at least 36 missing people as wildfire death count rises to 27,1010wcsi.com,active_fire,2025-01,11
4.31107,3.9792774,said_angeles_los_los angeles,Shelterbox provides immediate support to L.A. evacuees,pacbiztimes.com,active_fire,2025-01,11
-2.66307,5.5873256,said_angeles_los_los angeles,Evacuated residents face long wait as LA fires leave ash and toxic cleanup ahead,hindustantimes.com,active_fire,2025-01,11
-1.1320302,4.02991,castaic_said_hughes_wednesday,Tri-county organizations offer support to L.A. wildfire victims,pacbiztimes.com,active_fire,2025-01,7
0.58639824,-2.339331,said_angeles_los_los angeles,Man Who Lost Father and Brother in Eaton Fire Reveals Dad’s Last Words as Flames Closed In,people.com,active_fire,2025-01,11
12.759878,5.5528703,Outlier / mixed,Local firefighters continue to help combat the Los Angeles fires,kesq.com,active_fire,2025-01,-1
3.1896968,-0.68735075,said_angeles_los_los angeles,LA fires: Evacuees told not to return for at least a week,inquirer.net,active_fire,2025-01,11
-1.9588683,5.8336115,said_angeles_los_los angeles,Metro proposes free or reduced fares to all who lost homes or were evacuated in wildfires,presstelegram.com,active_fire,2025-01,11
0.4677854,18.559496,Outlier / mixed,Red flag fire warnings expire for Los Angeles as winds ease,canadastandard.com,active_fire,2025-01,-1
20.41328,0.38963193,archives_recent_archive_news,Priyanka Chopra Calls for Support in LA Wildfire Crisis,newkerala.com,active_fire,2025-01,0
6.5081563,0.5038662,Outlier / mixed,Lil' Kim Sparks Criticism with Prayer for Monsoon Relief Amid LA Wildfires,thesource.com,active_fire,2025-01,-1
0.4723012,18.541754,Outlier / mixed,"California lawmakers move to speed up rebuilding, recovery in Los Angeles with new legislation",cbsnews.com,active_fire,2025-01,-1
6.4828553,0.50043523,said_angeles_los_los angeles,Pasadena bus drivers rushed into the Eaton Fire to save 500 seniors,cbsnews.com,active_fire,2025-01,11
6.4988327,0.5028457,said_angeles_los_los angeles,Is The Catalyst For The Next Financial Crisis... Homeowners Insurance?,zerohedge.com,active_fire,2025-01,11
0.46810645,18.55791,Outlier / mixed,"Nachawati Law Group Lawsuit: Southern California Edison Actions, Inactions Sparked Massive Eaton Wildfire",benzinga.com,active_fire,2025-01,-1
1.698813,5.8924246,said_angeles_los_los angeles,Pasadena bus drivers hailed as heroes for evacuating 500 seniors during Eaton Fire,cbsnews.com,active_fire,2025-01,11
0.48553768,18.57735,Outlier / mixed,Jennifer Garner Cruelly Branded 'Terrible Actress' by Troll Influencer After Revealing on Camera She Had Lost Friend to L.A. Wildfires,radaronline.com,active_fire,2025-01,-1
1.9613671,5.177861,said_angeles_los_los angeles,Filipino consul gen on LA wildfires: Bayanihan spirit is so much alive,inquirer.net,active_fire,2025-01,11
6.505986,0.5050024,Outlier / mixed,Mötley Crüe Rocker Tommy Lee Blasts Celebs Plugging New Projects Amid Heartbreaking L.A. Wildfires: 'Nobody Gives a Flying F---!',radaronline.com,active_fire,2025-01,-1
10.629977,11.630461,cbs_news_cbs news_sports,"As LA Burns, community organizers race to prevent a wave of evictions",motherjones.com,active_fire,2025-01,1
0.47053787,18.556456,Outlier / mixed,LA-area residents who fled fires a week ago won’t be going home soon,syracuse.com,active_fire,2025-01,-1
0.4648188,18.556986,Outlier / mixed,Longtime Hollywood movie extra killed in Eaton fire remembered as ‘jewel and blessing’,sbsun.com,active_fire,2025-01,-1
4.2008204,1.1920837,said_angeles_los_los angeles,The Eaton Fire,langorigami.com,active_fire,2025-01,11
0.0511086,3.848356,said_angeles_los_los angeles,"Missouri man volunteers in Pasadena, California amid historic wildfire destruction",abc17news.com,active_fire,2025-01,11
-0.4016762,9.519839,Outlier / mixed,"LA city, county officials provide final daily wildfire update",signalscv.com,active_fire,2025-01,-1
-2.1303585,-4.1205907,meghan_harry_markle_prince,Threat from toxic fire debris will prevent many LA residents from checking on damaged homes,telegraphherald.com,active_fire,2025-01,4
2.4795077,-0.3165189,said_angeles_los_los angeles,St. Philip the Apostle School: Support Families Impacted by the Eaton Fire,pasadenanow.com,active_fire,2025-01,11
0.5261525,0.83729684,said_angeles_los_los angeles,Pasadena Christian School Opens Immediate Enrollment to Students Displaced by Devastating Fires,pasadenanow.com,active_fire,2025-01,11
0.09317925,-4.5522776,edison_utility_eaton_lines,Judge Rules Trans Pedophile Molested Five-Year-Old to Feel 'Validated as a Woman.',thenationalpulse.com,active_fire,2025-01,2
4.561758,2.5769148,said_angeles_los_los angeles,State Farm will offer insurance renewals to homeowners impacted by LA wildfires,abc7.com,active_fire,2025-01,11
22.699827,9.692825,archives_recent_archive_news,Crises directly caused by Democrat policies,wnd.com,active_fire,2025-01,0
0.26342207,-4.6770444,edison_utility_eaton_lines,California officials open multiple price gouging investigations in wake of LA County wildfires,abc7.com,active_fire,2025-01,2
2.9433362,-3.4491045,said_angeles_los_los angeles,Sierra Madre Search and Rescue Team member loses home to Eaton Fire while helping with evacuations,abc7.com,active_fire,2025-01,11
2.9937787,-3.417268,said_angeles_los_los angeles,"Unburned home in Pacific Palisades is damaged by landslide, highlighting new risk in wildfire zones",abc7.com,active_fire,2025-01,11
2.7427733,1.8892033,said_angeles_los_los angeles,"Billie Eilish, Lady Gaga, Joni Mitchell, and Chili Peppers to play FireAid Benefit Concert",consequence.net,active_fire,2025-01,11
-0.2966976,3.6815844,said_angeles_los_los angeles,Kentucky Division of Forestry offers to help with California wildfires,whas11.com,active_fire,2025-01,11
0.15028122,4.5101004,said_angeles_los_los angeles,"Looking for his father, a Portland man went to LA fire evacuation zone but found death and devastation",oregonlive.com,active_fire,2025-01,11
4.3118653,3.9745064,said_angeles_los_los angeles,"Lil Kim Posts Definition Of “Monsoon” After L.A. Wildfire Prayer Backlash: ""What's The Issue?""",allhiphop.com,active_fire,2025-01,11
1.7726812,5.9972453,said_angeles_los_los angeles,The Eagles match Beyonce with $2.5 million donation to LA fire relief ahead of benefit concert,dailymail.co.uk,active_fire,2025-01,11
0.47094983,18.566029,Outlier / mixed,Pregnant Jennifer Lawrence takes precaution with face mask amid air quality concerns after LA fires,dailymail.co.uk,active_fire,2025-01,-1
0.18903354,4.5185685,said_angeles_los_los angeles,Donation Scams Compound Suffering for Wildfire Victims,nytimes.com,active_fire,2025-01,11
2.7897625,1.8707776,said_angeles_los_los angeles,Chrishell Stause Says LA Wildfires Brought Back Traumatic Memory Of Her Childhood Home,news18.com,active_fire,2025-01,11
3.3395233,-0.8839722,said_angeles_los_los angeles,"In Fire-Scarred Altadena, Some Residents Insist on Staying Put",nytimes.com,active_fire,2025-01,11
2.7075536,1.9913005,said_angeles_los_los angeles,California legislators propose a series of bills to help LA’s wildfire victims,ocregister.com,active_fire,2025-01,11
2.800238,1.8484772,said_angeles_los_los angeles,A pet owner’s guide to resources after the wildfires,dailynews.com,active_fire,2025-01,11
0.47091404,18.565739,Outlier / mixed,Stephen King leads Oscars BOYCOTT as he urges ceremony to cancel: 'No glitz with Los Angeles on fire',dailymail.co.uk,active_fire,2025-01,-1
0.4708973,18.565933,Outlier / mixed,Arnold Schwarzenegger continues filming Santa movie The Man With The Bag in NYC amid LA fires close to his home,dailymail.co.uk,active_fire,2025-01,-1
4.297741,3.976541,said_angeles_los_los angeles,"As wildfires linger, focus turns to rebuilding Los Angeles' leveled neighborhoods",thebusinessjournal.com,active_fire,2025-01,11
6.7200437,4.277363,said_angeles_los_los angeles,Lady Gaga and Billie Eilish headlining FireAid Relief concert to benefit victims of LA disaster,dailymail.co.uk,active_fire,2025-01,11
0.47168955,18.56788,Outlier / mixed,‘The biggest disaster I’ve ever seen’: Huntsville Lake of Bays firefighters travel to California to aid wildfire recovery efforts,therecord.com,active_fire,2025-01,-1
20.724165,6.406004,archives_recent_archive_news,Chantel Jeffries shares a bikini photo from Africa after donating to LA fire victims,dailymail.co.uk,active_fire,2025-01,0
-2.5944943,6.6349444,said_angeles_los_los angeles,Angelina Jolie quietly visited World Central Kitchen amid LA fires… after Meghan and Harry were blasted for staging 'photo op',dailymail.co.uk,active_fire,2025-01,11
-2.0739079,1.3170338,said_angeles_los_los angeles,Meghan defies disaster tourist backlash in casual look as she helps fire victims,dailyrecord.co.uk,active_fire,2025-01,11
5.3901415,-6.4255867,bass_crowley_chief_city,Even CNN Host Caught Completely Off Guard as Dem Rep Drops Insane Conspiracy Theory on LA Fires,westernjournal.com,active_fire,2025-01,9
0.8347978,0.6496356,said_angeles_los_los angeles,Armed LA Residents Patrol Neighborhoods in Violation of Evacuation Orders,vigilantnews.com,active_fire,2025-01,11
0.47312495,18.564445,Outlier / mixed,"Dry, windy weather to ease as firefighters battle LA wildfires",canadanews.net,active_fire,2025-01,-1
0.37416038,5.275684,said_angeles_los_los angeles,LA evacuees told: stay away from home for another week,thewest.com.au,active_fire,2025-01,11
0.47148958,18.566322,Outlier / mixed,Sifting through the noise and tragedy of the Eaton Fire,claremont-courier.com,active_fire,2025-01,-1
0.3019556,6.1639037,said_angeles_los_los angeles,Solano Community Foundation donating to disaster wildfire relief funds,timesheraldonline.com,active_fire,2025-01,11
2.8626506,5.2733507,said_angeles_los_los angeles,Wisconsin men's basketball Los Angeles trip 'on schedule' amid city's devastating wildfires,wiscnews.com,active_fire,2025-01,11
0.95357746,3.6776922,said_angeles_los_los angeles,‘It looks like they just dropped a bomb’: family recounts Eaton Fire experience,claremont-courier.com,active_fire,2025-01,11
-1.7308378,4.779929,said_angeles_los_los angeles,"Winds ease, but fires remain active in Altadena, Palisades; Death toll reaches 25",claremont-courier.com,active_fire,2025-01,11
3.8791895,-3.179932,said_angeles_los_los angeles,Some Evacuations Lifted in Palisades as Fire Containment at 22%,mynewsla.com,active_fire,2025-01,11
1.4419903,0.24664427,said_angeles_los_los angeles,Metro Board of Directors Step In to Assist Fire Survivors and Recovery Efforts,mynewsla.com,active_fire,2025-01,11
3.7281508,0.65804994,said_angeles_los_los angeles,Raging Fires Devastate Black Families,precinctreporter.com,active_fire,2025-01,11
0.4724168,18.568333,Outlier / mixed,"L.A. County Land-Grab Fears Ignite: ""They're Going To Turn Altadena Into One Big Apartment Complex""",zerohedge.com,active_fire,2025-01,-1
4.368491,-0.66594255,said_angeles_los_los angeles,Taylor Swift speaks out about LA fires: 'It's been heartbreaking to see these stories unfold',dailymail.co.uk,active_fire,2025-01,11
4.316286,3.9783838,said_angeles_los_los angeles,"From the ashes, a forgotten mural — and a new mystery for a Pasadena synagogue",forward.com,active_fire,2025-01,11
4.3139343,3.9848242,said_angeles_los_los angeles,"There are fires at home, and I’m not there",dailynexus.com,active_fire,2025-01,11
-2.0133562,5.015087,said_angeles_los_los angeles,Economic toll of Los Angeles fires goes far beyond destroyed homes,spokesman.com,active_fire,2025-01,11
4.3210497,3.9772453,said_angeles_los_los angeles,When will evacuated residents be allowed to return home in LA County wildfire zones?,nbcbayarea.com,active_fire,2025-01,11
-2.5588517,5.7198725,said_angeles_los_los angeles,How one Bay Area community prepares elderly its residents for deadly wildfire,mercurynews.com,active_fire,2025-01,11
0.45937863,4.211186,said_angeles_los_los angeles,Los Angeles fires: Evacuees told stay away from toxic areas and as rain threatens landslides,brisbanetimes.com.au,active_fire,2025-01,11
4.31703,3.976288,said_angeles_los_los angeles,Resource Roundup For Victims of Wildfires: Support and Recovery Assistance,randomlengthsnews.com,active_fire,2025-01,11
1.8592129,0.017764745,Outlier / mixed,Kathryn Barger: Bold thinking needed after the Eaton fire,pasadenastarnews.com,active_fire,2025-01,-1
-2.7172868,5.662629,said_angeles_los_los angeles,House spared by LA wildfires destroyed by landslide,kcra.com,active_fire,2025-01,11
